route_id,path,methods,endpoint,legacy_module,source,registration_source,registration_kind,decorators,inline_auth_signals,auth_semantics,client_surfaces,client_references,contract_source,target_module,migration_status,compatibility_notes
9e4f84a6defa,/admin/api/notifications/<int:nid>,PUT,admin.admin_api.admin_api_notifications_update,admin,app/modules/admin/routes/api_components/notifications.py:98,app/modules/admin/routes/api_components/notifications.py:98,blueprint_decorator,"[""notification_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+notification_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/notifications.py:98,messaging,pending,preserve path/method/status/envelope/auth/null/pagination
ecd0c5a9a617,/admin/api/notifications/<int:nid>/toggle,POST,admin.admin_api.admin_api_notifications_toggle,admin,app/modules/admin/routes/api_components/notifications.py:163,app/modules/admin/routes/api_components/notifications.py:163,blueprint_decorator,"[""notification_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+notification_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/notifications/_notification_scripts.html:342:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/notifications.py:163,messaging,pending,preserve path/method/status/envelope/auth/null/pagination
e294786f79ca,/admin/api/permissions/batch,POST,admin.admin_api.batch_set_permissions,admin,app/modules/admin/routes/api_components/users.py:324,app/modules/admin/routes/api_components/users.py:324,blueprint_decorator,"[""admin_required""]","[""session_reference"",""current_user_resolution"",""forbidden_response_signal""]","[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/permissions/index.html:697:fetch_literal"",""app/modules/admin/templates/admin/permissions/index.html:736:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/users.py:324,operations,pending,preserve path/method/status/envelope/auth/null/pagination
847a099a8587,/admin/api/questions,POST,admin.admin_api.add_question,admin,app/modules/admin/routes/api_components/questions.py:179,app/modules/admin/routes/api_components/questions.py:179,blueprint_decorator,"[""subject_admin_required""]","[""session_reference""]","[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:179,operations,pending,preserve path/method/status/envelope/auth/null/pagination
1437bc4bf41b,/admin/api/questions,GET,admin.admin_api.get_filtered_questions,admin,app/modules/admin/routes/api_components/questions.py:56,app/modules/admin/routes/api_components/questions.py:56,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:82:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:56,operations,pending,preserve path/method/status/envelope/auth/null/pagination
6afbe1249f4d,/admin/api/questions/<int:question_id>,DELETE,admin.admin_api.delete_question,admin,app/modules/admin/routes/api_components/questions.py:337,app/modules/admin/routes/api_components/questions.py:337,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:564:fetch_literal"",""app/modules/admin/templates/admin/subjects/duplicate_check.html:648:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:337,operations,pending,preserve path/method/status/envelope/auth/null/pagination
d550fa50a0f7,/admin/api/questions/<int:question_id>,PUT,admin.admin_api.edit_question,admin,app/modules/admin/routes/api_components/questions.py:255,app/modules/admin/routes/api_components/questions.py:255,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:255,operations,pending,preserve path/method/status/envelope/auth/null/pagination
8cb323acac12,/admin/api/questions/<int:question_id>,GET,admin.admin_api.get_single_question,admin,app/modules/admin/routes/api_components/questions.py:128,app/modules/admin/routes/api_components/questions.py:128,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:447:fetch_literal"",""app/modules/admin/templates/admin/subjects/duplicate_check.html:585:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:128,operations,pending,preserve path/method/status/envelope/auth/null/pagination
6d4a78ba4d72,/admin/api/questions/batch_change_type,POST,admin.admin_api.batch_change_type,admin,app/modules/admin/routes/api_components/questions.py:376,app/modules/admin/routes/api_components/questions.py:376,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:641:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:376,operations,pending,preserve path/method/status/envelope/auth/null/pagination
4a7586d8bcd7,/admin/api/questions/batch_delete,POST,admin.admin_api.batch_delete_questions,admin,app/modules/admin/routes/api_components/questions.py:352,app/modules/admin/routes/api_components/questions.py:352,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:589:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:352,operations,pending,preserve path/method/status/envelope/auth/null/pagination
ae53536f0ce4,/admin/api/questions/batch_move_subject,POST,admin.admin_api.batch_move_subject,admin,app/modules/admin/routes/api_components/questions.py:506,app/modules/admin/routes/api_components/questions.py:506,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:671:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:506,operations,pending,preserve path/method/status/envelope/auth/null/pagination
481afad5a1eb,/admin/api/questions/batch_set_difficulty,POST,admin.admin_api.batch_set_difficulty,admin,app/modules/admin/routes/api_components/questions.py:534,app/modules/admin/routes/api_components/questions.py:534,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:679:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:534,operations,pending,preserve path/method/status/envelope/auth/null/pagination
a1fa4c1986bd,/admin/api/questions/batch_tags,POST,admin.admin_api.batch_tags,admin,app/modules/admin/routes/api_components/questions.py:562,app/modules/admin/routes/api_components/questions.py:562,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:688:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:562,operations,pending,preserve path/method/status/envelope/auth/null/pagination
b4ae9918923b,/admin/api/questions/duplicate-check/results,GET,admin.admin_api.get_duplicate_check_results,admin,app/modules/admin/routes/api_components/questions.py:652,app/modules/admin/routes/api_components/questions.py:652,blueprint_decorator,"[""subject_admin_required""]","[""session_reference""]","[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:652,operations,pending,preserve path/method/status/envelope/auth/null/pagination
e4f7e5bd06a5,/admin/api/questions/duplicate-check/start,POST,admin.admin_api.start_duplicate_check,admin,app/modules/admin/routes/api_components/questions.py:614,app/modules/admin/routes/api_components/questions.py:614,blueprint_decorator,"[""subject_admin_required""]","[""session_reference""]","[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/questions.py:614,operations,pending,preserve path/method/status/envelope/auth/null/pagination
4a33d8e15da5,/admin/api/questions/export,GET,admin.admin_api.export_questions_api,admin,app/modules/admin/routes/api_components/questions_io.py:158,app/modules/admin/routes/api_components/questions_io.py:158,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/questions_io.py:158,operations,pending,preserve path/method/status/envelope/auth/null/pagination
85ef5dd3d649,/admin/api/questions/export/excel,GET,admin.admin_api.export_questions_to_excel,admin,app/modules/admin/routes/api_components/questions_io.py:372,app/modules/admin/routes/api_components/questions_io.py:372,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/questions_io.py:372,operations,pending,preserve path/method/status/envelope/auth/null/pagination
494bec0d49fe,/admin/api/questions/export/word,GET,admin.admin_api.export_questions_to_word,admin,app/modules/admin/routes/api_components/questions_io.py:514,app/modules/admin/routes/api_components/questions_io.py:514,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/questions_io.py:514,operations,pending,preserve path/method/status/envelope/auth/null/pagination
e86553f044c7,/admin/api/questions/export_package,GET,admin.admin_api.export_questions_package,admin,app/modules/admin/routes/api_components/questions_io.py:714,app/modules/admin/routes/api_components/questions_io.py:714,blueprint_decorator,"[""subject_admin_required""]",[],"[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/admin/routes/api_components/questions_io.py:714,operations,pending,preserve path/method/status/envelope/auth/null/pagination
cd8752d67bff,/admin/api/questions/import,POST,admin.admin_api.import_questions_api,admin,app/modules/admin/routes/api_components/questions_io.py:38,app/modules/admin/routes/api_components/questions_io.py:38,blueprint_decorator,"[""subject_admin_required""]","[""session_reference""]","[""global_anonymous_login_redirect"",""admin_blueprint_hook:session_or_jwt_plus_role_if_global_gate_passes"",""route_decorator:session+subject_admin_role""]",web,"{""web"":[""app/modules/admin/templates/admin/subjects/_scripts.html:748:fetch_literal""]}",runtime:url_map;source:app/modules/admin/routes/api_components/questions_io.py:38,operations,pending,preserve path/method/status/envelope/auth/null/pagination
